Date,Product ID,Product Name,Category,Demand (Units Sold),Inventory Level,Reorder Point,Lead Time (days),Supplier ID,Region,Warehouse,Stock Status,Order Quantity
2023-10-11,PRD1016,Dumbbells,Sports,105,481,57,9,SUP100,Europe,WH-D,In Stock,0
2023-10-11,PRD1020,Moisturizer,Beauty,85,331,110,12,SUP107,South America,WH-C,In Stock,0
2023-10-11,PRD1021,Perfume,Beauty,0,173,135,11,SUP105,Oceania,WH-A,In Stock,0
2023-10-11,PRD1023,Shampoo,Beauty,86,402,146,13,SUP109,South America,WH-C,In Stock,0
2023-10-11,PRD1023,Shampoo,Beauty,35,134,121,7,SUP103,South America,WH-B,In Stock,0
2023-10-12,PRD1000,Laptop,Electronics,80,3,72,8,SUP101,North America,WH-B,Low Stock,219
2023-10-12,PRD1001,Smartphone,Electronics,22,117,106,4,SUP103,Europe,WH-A,In Stock,0
2023-10-12,PRD1001,Smartphone,Electronics,48,55,100,10,SUP109,Oceania,WH-B,Low Stock,199
2023-10-12,PRD1003,Headphones,Electronics,76,287,55,8,SUP100,Europe,WH-B,In Stock,0
2023-10-12,PRD1003,Headphones,Electronics,91,171,106,13,SUP102,Asia,WH-C,In Stock,0
2023-10-12,PRD1007,Sneakers,Clothing,0,102,87,7,SUP103,Asia,WH-D,In Stock,0
2023-10-12,PRD1007,Sneakers,Clothing,94,131,97,7,SUP101,Oceania,WH-D,In Stock,0
2023-10-12,PRD1010,Blender,Home & Kitchen,78,487,104,8,SUP100,North America,WH-D,In Stock,0
2023-10-12,PRD1012,Coffee Maker,Home & Kitchen,84,364,64,10,SUP102,Europe,WH-D,In Stock,0
2023-10-12,PRD1013,Vacuum Cleaner,Home & Kitchen,83,162,92,11,SUP100,Asia,WH-A,In Stock,0
2023-10-12,PRD1014,Air Purifier,Home & Kitchen,118,385,58,3,SUP101,Asia,WH-C,In Stock,0
2023-10-12,PRD1015,Yoga Mat,Sports,48,260,141,13,SUP106,Oceania,WH-C,In Stock,0
2023-10-12,PRD1018,Basketball,Sports,101,290,109,12,SUP103,Asia,WH-D,In Stock,0
2023-10-12,PRD1024,Sunscreen,Beauty,1,474,101,3,SUP100,South America,WH-A,In Stock,0
2023-10-13,PRD1005,T-Shirt,Clothing,45,208,116,4,SUP105,Oceania,WH-D,In Stock,0
2023-10-13,PRD1006,Jeans,Clothing,71,392,125,4,SUP105,Oceania,WH-B,In Stock,0
2023-10-13,PRD1007,Sneakers,Clothing,87,297,59,11,SUP102,South America,WH-C,In Stock,0
2023-10-13,PRD1008,Jacket,Clothing,77,493,96,3,SUP100,Asia,WH-C,In Stock,0
2023-10-13,PRD1008,Jacket,Clothing,37,10,56,9,SUP103,Asia,WH-A,Low Stock,198
2023-10-13,PRD1012,Coffee Maker,Home & Kitchen,74,374,141,13,SUP102,South America,WH-B,In Stock,0
2023-10-13,PRD1013,Vacuum Cleaner,Home & Kitchen,38,169,81,9,SUP105,Oceania,WH-A,In Stock,0
2023-10-13,PRD1013,Vacuum Cleaner,Home & Kitchen,85,176,66,13,SUP106,Europe,WH-C,In Stock,0
2023-10-13,PRD1014,Air Purifier,Home & Kitchen,52,113,101,4,SUP103,Europe,WH-D,In Stock,0
2023-10-13,PRD1014,Air Purifier,Home & Kitchen,0,19,88,12,SUP101,North America,WH-D,Low Stock,218
2023-10-13,PRD1015,Yoga Mat,Sports,31,151,144,8,SUP103,Oceania,WH-B,In Stock,0
2023-10-13,PRD1019,Treadmill,Sports,34,164,62,13,SUP103,North America,WH-B,In Stock,0
2023-10-13,PRD1021,Perfume,Beauty,49,55,143,7,SUP104,South America,WH-A,Low Stock,237
2023-10-13,PRD1023,Shampoo,Beauty,68,273,121,10,SUP105,Oceania,WH-B,In Stock,0
2023-10-13,PRD1024,Sunscreen,Beauty,59,46,76,11,SUP109,Europe,WH-D,Low Stock,273
2023-10-14,PRD1000,Laptop,Electronics,40,491,102,10,SUP106,Europe,WH-B,In Stock,0
2023-10-14,PRD1003,Headphones,Electronics,2,141,84,4,SUP107,Oceania,WH-B,In Stock,0
2023-10-14,PRD1006,Jeans,Clothing,54,397,51,10,SUP106,Oceania,WH-A,In Stock,0
2023-10-14,PRD1006,Jeans,Clothing,49,342,57,6,SUP100,Oceania,WH-B,In Stock,0
2023-10-14,PRD1007,Sneakers,Clothing,102,465,87,5,SUP108,Asia,WH-D,In Stock,0
2023-10-14,PRD1010,Blender,Home & Kitchen,35,65,93,8,SUP104,South America,WH-D,Low Stock,106
2023-10-14,PRD1011,Microwave,Home & Kitchen,38,147,147,9,SUP106,Asia,WH-B,In Stock,0
2023-10-14,PRD1012,Coffee Maker,Home & Kitchen,97,127,98,8,SUP109,South America,WH-C,In Stock,0
2023-10-14,PRD1013,Vacuum Cleaner,Home & Kitchen,103,37,55,6,SUP109,Europe,WH-C,Low Stock,125
2023-10-14,PRD1018,Basketball,Sports,30,10,59,3,SUP105,Oceania,WH-D,Low Stock,162
2023-10-14,PRD1018,Basketball,Sports,6,433,134,8,SUP101,North America,WH-A,In Stock,0
2023-10-14,PRD1021,Perfume,Beauty,34,208,132,6,SUP106,North America,WH-D,In Stock,0
2023-10-14,PRD1024,Sunscreen,Beauty,60,117,143,4,SUP105,Oceania,WH-A,Low Stock,239
2023-10-14,PRD1024,Sunscreen,Beauty,64,273,56,7,SUP104,North America,WH-B,In Stock,0
2023-10-15,PRD1000,Laptop,Electronics,80,223,71,11,SUP109,Oceania,WH-B,In Stock,0
2023-10-15,PRD1002,Tablet,Electronics,81,25,124,10,SUP109,Oceania,WH-A,Low Stock,224
2023-10-15,PRD1003,Headphones,Electronics,103,295,116,6,SUP101,North America,WH-A,In Stock,0
2023-10-15,PRD1004,Smartwatch,Electronics,43,274,114,5,SUP107,Oceania,WH-C,In Stock,0
2023-10-15,PRD1006,Jeans,Clothing,57,27,89,4,SUP102,South America,WH-D,Low Stock,191
2023-10-15,PRD1006,Jeans,Clothing,19,427,74,4,SUP107,Oceania,WH-C,In Stock,0
2023-10-15,PRD1007,Sneakers,Clothing,78,244,51,6,SUP107,Oceania,WH-D,In Stock,0
2023-10-15,PRD1013,Vacuum Cleaner,Home & Kitchen,73,102,132,9,SUP108,Oceania,WH-A,Low Stock,275
2023-10-15,PRD1015,Yoga Mat,Sports,71,414,118,7,SUP106,Oceania,WH-A,In Stock,0
2023-10-15,PRD1016,Dumbbells,Sports,68,380,53,13,SUP101,Asia,WH-A,In Stock,0
2023-10-15,PRD1018,Basketball,Sports,37,392,132,8,SUP107,Europe,WH-A,In Stock,0
2023-10-15,PRD1018,Basketball,Sports,28,123,88,13,SUP100,Asia,WH-A,In Stock,0
2023-10-15,PRD1018,Basketball,Sports,44,28,62,12,SUP108,Europe,WH-C,Low Stock,139
2023-10-15,PRD1020,Moisturizer,Beauty,112,251,82,8,SUP108,Oceania,WH-B,In Stock,0
2023-10-15,PRD1021,Perfume,Beauty,25,377,70,3,SUP109,Oceania,WH-A,In Stock,0
2023-10-15,PRD1023,Shampoo,Beauty,48,200,148,6,SUP100,South America,WH-B,In Stock,0
2023-10-15,PRD1024,Sunscreen,Beauty,54,237,74,12,SUP109,Asia,WH-D,In Stock,0
2023-10-16,PRD1002,Tablet,Electronics,59,160,110,10,SUP104,Europe,WH-C,In Stock,0
2023-10-16,PRD1004,Smartwatch,Electronics,58,141,124,11,SUP102,Asia,WH-A,In Stock,0
2023-10-16,PRD1006,Jeans,Clothing,83,388,61,5,SUP108,Europe,WH-A,In Stock,0
2023-10-16,PRD1007,Sneakers,Clothing,0,465,93,4,SUP109,South America,WH-B,In Stock,0
2023-10-16,PRD1009,Sweater,Clothing,33,266,80,4,SUP109,Oceania,WH-A,In Stock,0
2023-10-16,PRD1010,Blender,Home & Kitchen,89,226,108,11,SUP103,Asia,WH-D,In Stock,0
2023-10-16,PRD1012,Coffee Maker,Home & Kitchen,59,157,62,12,SUP107,Europe,WH-C,In Stock,0
2023-10-16,PRD1014,Air Purifier,Home & Kitchen,0,124,102,10,SUP101,Europe,WH-C,In Stock,0
2023-10-16,PRD1017,Tennis Racket,Sports,23,433,82,9,SUP107,South America,WH-B,In Stock,0
2023-10-16,PRD1021,Perfume,Beauty,65,371,96,13,SUP106,Europe,WH-C,In Stock,0
2023-10-16,PRD1022,Lipstick,Beauty,50,96,51,13,SUP100,South America,WH-D,In Stock,0
2023-10-16,PRD1024,Sunscreen,Beauty,90,340,95,7,SUP108,Europe,WH-B,In Stock,0
2023-10-17,PRD1000,Laptop,Electronics,63,16,125,3,SUP107,Asia,WH-C,Low Stock,207
2023-10-17,PRD1000,Laptop,Electronics,102,462,71,5,SUP103,Oceania,WH-A,In Stock,0
2023-10-17,PRD1001,Smartphone,Electronics,18,494,61,4,SUP109,South America,WH-C,In Stock,0
2023-10-17,PRD1001,Smartphone,Electronics,82,202,110,4,SUP105,South America,WH-D,In Stock,0
2023-10-17,PRD1002,Tablet,Electronics,5,77,106,12,SUP103,Europe,WH-B,Low Stock,280
2023-10-17,PRD1005,T-Shirt,Clothing,96,7,121,5,SUP108,Asia,WH-A,Low Stock,112
2023-10-17,PRD1008,Jacket,Clothing,81,361,114,10,SUP100,North America,WH-C,In Stock,0
2023-10-17,PRD1009,Sweater,Clothing,74,287,129,7,SUP109,North America,WH-D,In Stock,0
2023-10-17,PRD1011,Microwave,Home & Kitchen,22,7,129,11,SUP101,Oceania,WH-D,Low Stock,232
2023-10-17,PRD1014,Air Purifier,Home & Kitchen,26,245,143,5,SUP100,Europe,WH-C,In Stock,0
2023-10-17,PRD1016,Dumbbells,Sports,86,429,149,13,SUP109,Asia,WH-B,In Stock,0
2023-10-17,PRD1017,Tennis Racket,Sports,2,4,111,6,SUP103,Oceania,WH-B,Low Stock,179
2023-10-17,PRD1019,Treadmill,Sports,36,37,109,6,SUP102,South America,WH-C,Low Stock,188
2023-10-17,PRD1019,Treadmill,Sports,68,430,141,4,SUP105,Oceania,WH-B,In Stock,0
2023-10-17,PRD1022,Lipstick,Beauty,0,359,135,9,SUP103,Oceania,WH-D,In Stock,0
2023-10-17,PRD1024,Sunscreen,Beauty,95,183,84,7,SUP106,North America,WH-B,In Stock,0
2023-10-18,PRD1001,Smartphone,Electronics,68,201,147,5,SUP103,Oceania,WH-A,In Stock,0
2023-10-18,PRD1003,Headphones,Electronics,79,459,140,10,SUP100,South America,WH-A,In Stock,0
2023-10-18,PRD1003,Headphones,Electronics,71,74,66,11,SUP100,South America,WH-C,In Stock,0
2023-10-18,PRD1012,Coffee Maker,Home & Kitchen,15,4,133,10,SUP107,South America,WH-A,Low Stock,220
2023-10-18,PRD1017,Tennis Racket,Sports,17,379,148,8,SUP103,Asia,WH-B,In Stock,0
2023-10-18,PRD1021,Perfume,Beauty,64,106,119,13,SUP109,Oceania,WH-B,Low Stock,138
2023-10-18,PRD1022,Lipstick,Beauty,25,291,106,12,SUP101,Europe,WH-D,In Stock,0
2023-10-18,PRD1022,Lipstick,Beauty,34,110,148,13,SUP102,Oceania,WH-A,Low Stock,190
2023-10-19,PRD1000,Laptop,Electronics,74,249,75,5,SUP100,Oceania,WH-C,In Stock,0
2023-10-19,PRD1000,Laptop,Electronics,33,95,109,5,SUP100,Asia,WH-A,Low Stock,263
2023-10-19,PRD1002,Tablet,Electronics,28,20,64,5,SUP104,Oceania,WH-A,Low Stock,287
2023-10-19,PRD1007,Sneakers,Clothing,48,317,78,5,SUP109,Europe,WH-D,In Stock,0
2023-10-19,PRD1008,Jacket,Clothing,10,386,68,11,SUP107,Europe,WH-C,In Stock,0
2023-10-19,PRD1009,Sweater,Clothing,45,453,66,3,SUP107,North America,WH-B,In Stock,0
2023-10-19,PRD1013,Vacuum Cleaner,Home & Kitchen,54,349,121,10,SUP106,South America,WH-A,In Stock,0
2023-10-19,PRD1015,Yoga Mat,Sports,64,225,95,11,SUP104,South America,WH-C,In Stock,0
2023-10-19,PRD1016,Dumbbells,Sports,49,479,148,13,SUP100,North America,WH-B,In Stock,0
2023-10-19,PRD1020,Moisturizer,Beauty,99,448,85,7,SUP109,Asia,WH-A,In Stock,0
2023-10-19,PRD1021,Perfume,Beauty,59,259,85,8,SUP103,Oceania,WH-A,In Stock,0
2023-10-19,PRD1022,Lipstick,Beauty,91,288,54,13,SUP103,North America,WH-D,In Stock,0
2023-10-19,PRD1023,Shampoo,Beauty,27,50,97,9,SUP100,Europe,WH-A,Low Stock,169
2023-10-20,PRD1001,Smartphone,Electronics,79,477,82,6,SUP101,Oceania,WH-C,In Stock,0
2023-10-20,PRD1001,Smartphone,Electronics,79,41,102,3,SUP104,South America,WH-B,Low Stock,132
2023-10-20,PRD1004,Smartwatch,Electronics,7,444,50,13,SUP106,North America,WH-A,In Stock,0
2023-10-20,PRD1006,Jeans,Clothing,86,352,111,7,SUP102,North America,WH-A,In Stock,0
2023-10-20,PRD1008,Jacket,Clothing,52,442,148,8,SUP108,North America,WH-D,In Stock,0
2023-10-20,PRD1011,Microwave,Home & Kitchen,42,274,92,3,SUP102,Oceania,WH-D,In Stock,0
2023-10-20,PRD1012,Coffee Maker,Home & Kitchen,13,364,100,9,SUP100,North America,WH-D,In Stock,0
2023-10-20,PRD1013,Vacuum Cleaner,Home & Kitchen,33,153,91,9,SUP101,North America,WH-B,In Stock,0
2023-10-20,PRD1013,Vacuum Cleaner,Home & Kitchen,54,266,53,8,SUP100,South America,WH-C,In Stock,0
2023-10-20,PRD1014,Air Purifier,Home & Kitchen,69,401,63,12,SUP104,Asia,WH-A,In Stock,0
2023-10-20,PRD1014,Air Purifier,Home & Kitchen,109,271,125,8,SUP109,Oceania,WH-B,In Stock,0
2023-10-20,PRD1016,Dumbbells,Sports,71,293,116,8,SUP102,Oceania,WH-A,In Stock,0
2023-10-20,PRD1016,Dumbbells,Sports,79,434,114,13,SUP108,Europe,WH-A,In Stock,0
2023-10-20,PRD1016,Dumbbells,Sports,45,117,138,12,SUP109,Europe,WH-A,Low Stock,292
2023-10-20,PRD1016,Dumbbells,Sports,73,314,62,8,SUP105,North America,WH-A,In Stock,0
2023-10-20,PRD1018,Basketball,Sports,52,193,145,10,SUP105,South America,WH-C,In Stock,0
2023-10-20,PRD1022,Lipstick,Beauty,50,498,79,12,SUP101,Europe,WH-D,In Stock,0
2023-10-21,PRD1000,Laptop,Electronics,33,476,140,8,SUP103,North America,WH-C,In Stock,0
2023-10-21,PRD1000,Laptop,Electronics,12,316,79,9,SUP104,Oceania,WH-B,In Stock,0
2023-10-21,PRD1003,Headphones,Electronics,31,191,98,3,SUP104,Asia,WH-D,In Stock,0
2023-10-21,PRD1003,Headphones,Electronics,64,159,133,8,SUP103,Asia,WH-D,In Stock,0
2023-10-21,PRD1007,Sneakers,Clothing,75,214,149,7,SUP109,Asia,WH-D,In Stock,0
2023-10-21,PRD1007,Sneakers,Clothing,52,35,70,10,SUP102,North America,WH-C,Low Stock,268
2023-10-21,PRD1008,Jacket,Clothing,39,337,64,5,SUP102,North America,WH-B,In Stock,0
2023-10-21,PRD1008,Jacket,Clothing,36,5,123,11,SUP101,Europe,WH-B,Low Stock,125
2023-10-21,PRD1013,Vacuum Cleaner,Home & Kitchen,4,183,130,13,SUP100,Asia,WH-B,In Stock,0
2023-10-21,PRD1013,Vacuum Cleaner,Home & Kitchen,27,86,53,4,SUP101,South America,WH-C,In Stock,0
2023-10-21,PRD1018,Basketball,Sports,47,39,99,11,SUP102,Europe,WH-A,Low Stock,165
2023-10-21,PRD1019,Treadmill,Sports,15,410,146,11,SUP109,Europe,WH-C,In Stock,0
2023-10-21,PRD1020,Moisturizer,Beauty,43,28,128,10,SUP102,Europe,WH-C,Low Stock,148
2023-10-21,PRD1023,Shampoo,Beauty,55,232,70,3,SUP107,Asia,WH-C,In Stock,0
2023-10-21,PRD1023,Shampoo,Beauty,76,440,68,7,SUP103,South America,WH-C,In Stock,0
2023-10-22,PRD1000,Laptop,Electronics,91,432,50,12,SUP106,South America,WH-B,In Stock,0
2023-10-22,PRD1003,Headphones,Electronics,57,246,71,13,SUP109,North America,WH-C,In Stock,0
2023-10-22,PRD1004,Smartwatch,Electronics,39,226,79,7,SUP102,Oceania,WH-C,In Stock,0
2023-10-22,PRD1006,Jeans,Clothing,37,0,123,6,SUP106,Europe,WH-B,Out of Stock,226
2023-10-22,PRD1007,Sneakers,Clothing,0,311,119,10,SUP105,Asia,WH-C,In Stock,0
2023-10-22,PRD1007,Sneakers,Clothing,5,76,149,10,SUP106,Oceania,WH-D,Low Stock,146
2023-10-22,PRD1007,Sneakers,Clothing,71,451,87,8,SUP103,North America,WH-C,In Stock,0
2023-10-22,PRD1008,Jacket,Clothing,11,210,52,9,SUP101,North America,WH-C,In Stock,0
2023-10-22,PRD1012,Coffee Maker,Home & Kitchen,42,273,97,13,SUP109,North America,WH-C,In Stock,0
2023-10-22,PRD1013,Vacuum Cleaner,Home & Kitchen,26,315,87,9,SUP104,Asia,WH-A,In Stock,0
2023-10-22,PRD1015,Yoga Mat,Sports,27,4,59,6,SUP108,Oceania,WH-A,Low Stock,269
2023-10-22,PRD1018,Basketball,Sports,71,172,107,7,SUP106,Asia,WH-A,In Stock,0
2023-10-22,PRD1021,Perfume,Beauty,44,301,117,5,SUP108,Oceania,WH-D,In Stock,0
2023-10-22,PRD1022,Lipstick,Beauty,22,295,79,12,SUP109,Asia,WH-A,In Stock,0
2023-10-22,PRD1023,Shampoo,Beauty,63,37,118,9,SUP101,Oceania,WH-C,Low Stock,253
2023-10-22,PRD1024,Sunscreen,Beauty,61,331,112,6,SUP100,North America,WH-D,In Stock,0
2023-10-22,PRD1024,Sunscreen,Beauty,13,85,144,7,SUP105,Asia,WH-A,Low Stock,115
2023-10-23,PRD1004,Smartwatch,Electronics,54,275,116,3,SUP104,Oceania,WH-A,In Stock,0
2023-10-23,PRD1005,T-Shirt,Clothing,48,324,93,6,SUP106,South America,WH-B,In Stock,0
2023-10-23,PRD1005,T-Shirt,Clothing,51,16,82,12,SUP104,North America,WH-C,Low Stock,127
2023-10-23,PRD1006,Jeans,Clothing,114,392,135,4,SUP104,Asia,WH-D,In Stock,0
2023-10-23,PRD1007,Sneakers,Clothing,89,394,112,11,SUP104,Europe,WH-B,In Stock,0
2023-10-23,PRD1007,Sneakers,Clothing,69,160,77,6,SUP100,South America,WH-B,In Stock,0
2023-10-23,PRD1011,Microwave,Home & Kitchen,61,387,91,6,SUP105,North America,WH-B,In Stock,0
2023-10-23,PRD1011,Microwave,Home & Kitchen,36,409,87,8,SUP105,Oceania,WH-D,In Stock,0
2023-10-23,PRD1013,Vacuum Cleaner,Home & Kitchen,43,233,69,8,SUP109,Asia,WH-D,In Stock,0
2023-10-23,PRD1015,Yoga Mat,Sports,27,6,110,7,SUP107,Oceania,WH-A,Low Stock,177
2023-10-23,PRD1016,Dumbbells,Sports,31,475,120,13,SUP109,North America,WH-B,In Stock,0
2023-10-23,PRD1016,Dumbbells,Sports,91,346,95,12,SUP107,Oceania,WH-B,In Stock,0
2023-10-23,PRD1016,Dumbbells,Sports,60,56,134,7,SUP105,North America,WH-A,Low Stock,229
2023-10-23,PRD1020,Moisturizer,Beauty,94,397,69,7,SUP107,South America,WH-B,In Stock,0
2023-10-23,PRD1021,Perfume,Beauty,25,8,122,13,SUP100,South America,WH-A,Low Stock,144
2023-10-23,PRD1022,Lipstick,Beauty,30,444,101,13,SUP102,North America,WH-D,In Stock,0
2023-10-23,PRD1022,Lipstick,Beauty,43,458,65,3,SUP100,South America,WH-D,In Stock,0
2023-10-23,PRD1024,Sunscreen,Beauty,82,155,81,4,SUP104,Asia,WH-B,In Stock,0
2023-10-24,PRD1000,Laptop,Electronics,27,271,117,9,SUP105,South America,WH-A,In Stock,0
2023-10-24,PRD1000,Laptop,Electronics,63,259,119,12,SUP100,Asia,WH-B,In Stock,0
2023-10-24,PRD1000,Laptop,Electronics,11,133,103,10,SUP103,South America,WH-C,In Stock,0
2023-10-24,PRD1003,Headphones,Electronics,70,276,140,9,SUP109,Asia,WH-A,In Stock,0
2023-10-24,PRD1004,Smartwatch,Electronics,93,54,147,4,SUP104,Oceania,WH-A,Low Stock,243
2023-10-24,PRD1005,T-Shirt,Clothing,39,342,91,13,SUP101,Europe,WH-A,In Stock,0
2023-10-24,PRD1005,T-Shirt,Clothing,21,28,110,6,SUP106,North America,WH-A,Low Stock,113
2023-10-24,PRD1007,Sneakers,Clothing,86,326,116,13,SUP101,Europe,WH-B,In Stock,0
2023-10-24,PRD1007,Sneakers,Clothing,67,72,71,11,SUP101,South America,WH-B,In Stock,0
2023-10-24,PRD1010,Blender,Home & Kitchen,44,171,118,5,SUP109,Oceania,WH-D,In Stock,0
2023-10-24,PRD1010,Blender,Home & Kitchen,30,60,72,8,SUP102,Asia,WH-D,Low Stock,112
2023-10-24,PRD1012,Coffee Maker,Home & Kitchen,77,450,112,13,SUP104,South America,WH-D,In Stock,0
2023-10-24,PRD1013,Vacuum Cleaner,Home & Kitchen,47,315,93,8,SUP105,South America,WH-C,In Stock,0
2023-10-24,PRD1017,Tennis Racket,Sports,102,329,132,8,SUP108,Asia,WH-D,In Stock,0
2023-10-24,PRD1021,Perfume,Beauty,66,28,60,10,SUP108,South America,WH-A,Low Stock,233
2023-10-24,PRD1022,Lipstick,Beauty,43,343,69,3,SUP103,Europe,WH-A,In Stock,0
2023-10-25,PRD1001,Smartphone,Electronics,20,103,82,11,SUP105,Oceania,WH-B,In Stock,0
2023-10-25,PRD1011,Microwave,Home & Kitchen,53,370,77,5,SUP101,Europe,WH-C,In Stock,0
2023-10-25,PRD1011,Microwave,Home & Kitchen,37,230,99,9,SUP102,North America,WH-A,In Stock,0
2023-10-25,PRD1011,Microwave,Home & Kitchen,66,480,94,13,SUP102,Europe,WH-D,In Stock,0
2023-10-25,PRD1012,Coffee Maker,Home & Kitchen,86,134,90,8,SUP100,Europe,WH-D,In Stock,0
2023-10-25,PRD1013,Vacuum Cleaner,Home & Kitchen,36,416,81,8,SUP100,Asia,WH-C,In Stock,0
2023-10-25,PRD1015,Yoga Mat,Sports,93,416,52,11,SUP100,North America,WH-A,In Stock,0
2023-10-25,PRD1016,Dumbbells,Sports,56,70,73,9,SUP104,South America,WH-C,Low Stock,173
2023-10-25,PRD1017,Tennis Racket,Sports,62,296,123,4,SUP100,South America,WH-A,In Stock,0
2023-10-25,PRD1019,Treadmill,Sports,0,29,58,13,SUP109,Europe,WH-D,Low Stock,187
2023-10-25,PRD1019,Treadmill,Sports,94,439,134,5,SUP101,North America,WH-C,In Stock,0
2023-10-25,PRD1020,Moisturizer,Beauty,11,276,66,9,SUP108,Asia,WH-A,In Stock,0
2023-10-25,PRD1020,Moisturizer,Beauty,75,428,52,13,SUP102,Asia,WH-B,In Stock,0
2023-10-25,PRD1024,Sunscreen,Beauty,49,324,64,12,SUP103,South America,WH-D,In Stock,0
2023-10-26,PRD1001,Smartphone,Electronics,20,200,67,8,SUP106,North America,WH-C,In Stock,0
2023-10-26,PRD1002,Tablet,Electronics,53,308,51,10,SUP105,Europe,WH-D,In Stock,0
2023-10-26,PRD1002,Tablet,Electronics,0,41,142,6,SUP108,South America,WH-D,Low Stock,291
2023-10-26,PRD1003,Headphones,Electronics,49,375,84,8,SUP100,South America,WH-D,In Stock,0
2023-10-26,PRD1008,Jacket,Clothing,36,310,59,4,SUP105,Asia,WH-C,In Stock,0
2023-10-26,PRD1008,Jacket,Clothing,116,85,91,13,SUP108,South America,WH-B,Low Stock,251
2023-10-26,PRD1011,Microwave,Home & Kitchen,39,355,89,9,SUP105,Oceania,WH-B,In Stock,0
2023-10-26,PRD1011,Microwave,Home & Kitchen,74,351,65,7,SUP107,South America,WH-A,In Stock,0
2023-10-26,PRD1019,Treadmill,Sports,35,470,78,5,SUP103,Asia,WH-C,In Stock,0
2023-10-26,PRD1023,Shampoo,Beauty,118,397,102,12,SUP106,Europe,WH-C,In Stock,0
2023-10-26,PRD1023,Shampoo,Beauty,68,78,65,9,SUP101,South America,WH-C,In Stock,0
2023-10-27,PRD1001,Smartphone,Electronics,58,5,59,3,SUP102,Asia,WH-D,Low Stock,179
2023-10-27,PRD1002,Tablet,Electronics,48,327,118,8,SUP100,Oceania,WH-B,In Stock,0
2023-10-27,PRD1002,Tablet,Electronics,65,342,141,10,SUP101,Asia,WH-B,In Stock,0
2023-10-27,PRD1003,Headphones,Electronics,60,146,62,8,SUP108,Europe,WH-B,In Stock,0
2023-10-27,PRD1007,Sneakers,Clothing,49,11,81,3,SUP109,South America,WH-C,Low Stock,150
2023-10-27,PRD1008,Jacket,Clothing,66,340,98,10,SUP101,Asia,WH-B,In Stock,0
2023-10-27,PRD1009,Sweater,Clothing,28,105,114,9,SUP103,North America,WH-C,Low Stock,215
2023-10-27,PRD1011,Microwave,Home & Kitchen,17,192,144,10,SUP104,South America,WH-D,In Stock,0
2023-10-27,PRD1012,Coffee Maker,Home & Kitchen,94,194,107,5,SUP101,Asia,WH-B,In Stock,0
2023-10-27,PRD1013,Vacuum Cleaner,Home & Kitchen,25,378,143,12,SUP107,Europe,WH-D,In Stock,0
2023-10-27,PRD1014,Air Purifier,Home & Kitchen,77,91,52,6,SUP101,Oceania,WH-A,In Stock,0
2023-10-27,PRD1016,Dumbbells,Sports,48,152,148,9,SUP106,Asia,WH-B,In Stock,0
2023-10-27,PRD1017,Tennis Racket,Sports,76,152,142,8,SUP100,Asia,WH-D,In Stock,0
2023-10-27,PRD1019,Treadmill,Sports,67,109,147,9,SUP104,Asia,WH-A,Low Stock,150
2023-10-27,PRD1021,Perfume,Beauty,51,52,115,12,SUP109,Europe,WH-C,Low Stock,101
2023-10-27,PRD1022,Lipstick,Beauty,8,179,51,11,SUP100,North America,WH-C,In Stock,0
2023-10-27,PRD1022,Lipstick,Beauty,0,82,82,7,SUP106,Asia,WH-A,In Stock,0
2023-10-28,PRD1002,Tablet,Electronics,88,307,149,7,SUP105,South America,WH-D,In Stock,0
2023-10-28,PRD1005,T-Shirt,Clothing,44,460,110,4,SUP106,North America,WH-A,In Stock,0
2023-10-28,PRD1007,Sneakers,Clothing,41,402,62,11,SUP108,Asia,WH-C,In Stock,0
2023-10-28,PRD1008,Jacket,Clothing,43,74,73,12,SUP106,North America,WH-B,In Stock,0
2023-10-28,PRD1009,Sweater,Clothing,17,184,75,9,SUP102,Asia,WH-A,In Stock,0
2023-10-28,PRD1010,Blender,Home & Kitchen,69,411,50,4,SUP104,South America,WH-C,In Stock,0
2023-10-28,PRD1011,Microwave,Home & Kitchen,63,334,121,12,SUP108,Europe,WH-D,In Stock,0
2023-10-28,PRD1012,Coffee Maker,Home & Kitchen,47,496,76,3,SUP102,North America,WH-B,In Stock,0
2023-10-28,PRD1013,Vacuum Cleaner,Home & Kitchen,76,170,55,7,SUP108,Europe,WH-B,In Stock,0
2023-10-28,PRD1016,Dumbbells,Sports,76,353,129,3,SUP102,Asia,WH-D,In Stock,0
2023-10-28,PRD1016,Dumbbells,Sports,65,264,115,8,SUP104,Oceania,WH-A,In Stock,0
2023-10-28,PRD1017,Tennis Racket,Sports,84,127,90,12,SUP100,Asia,WH-B,In Stock,0
2023-10-28,PRD1020,Moisturizer,Beauty,45,421,58,8,SUP103,Oceania,WH-B,In Stock,0
2023-10-28,PRD1021,Perfume,Beauty,59,91,58,13,SUP102,South America,WH-D,In Stock,0
2023-10-29,PRD1004,Smartwatch,Electronics,55,446,128,12,SUP100,South America,WH-A,In Stock,0
2023-10-29,PRD1004,Smartwatch,Electronics,58,44,55,3,SUP109,Asia,WH-A,Low Stock,124
2023-10-29,PRD1006,Jeans,Clothing,77,184,138,9,SUP102,Oceania,WH-B,In Stock,0
2023-10-29,PRD1007,Sneakers,Clothing,81,264,105,13,SUP106,North America,WH-B,In Stock,0
